reaction_time,label
0.8399999999999963,1
4.100000000000001,1
2.4599999999999937,1
-2.739999999999995,1
4.780000000000001,1
2.8599999999999994,1
2.219999999999999,1
-1.1400000000000006,1
2.859999999999985,1
-1.2800000000000002,0
1.5600000000000005,0
-3.1999999999999993,0
4.060000000000002,0
1.0,0
1.5399999999999991,0
-1.0400000000000063,0
0.9399999999999977,0
1.0600000000000023,0
-3.3800000000000097,0
1.0200000000000102,0
3.8200000000000003,1
2.759999999999998,1
2.259999999999998,1
2.780000000000001,1
2.3599999999999994,1
2.4199999999999875,1
2.6599999999999966,1
2.5200000000000102,1
2.1800000000000006,1
2.1799999999999997,1
2.3999999999999986,1
2.239999999999995,1
1.7800000000000011,1
1.9599999999999937,1
0.7599999999999909,1
2.3400000000000034,1
0.040000000000020464,1
-1.0600000000000023,1
-1.1800000000000068,1
2.9799999999999898,1
1.9400000000000004,1
2.3599999999999994,1
2.5600000000000023,1
3.0999999999999943,1
2.740000000000009,1
2.780000000000001,1
2.4799999999999898,1
3.3000000000000114,1
1.7000000000000002,0
1.4600000000000009,0
1.259999999999998,0
1.4600000000000009,0
1.1599999999999966,0
1.8399999999999892,0
1.1400000000000006,0
1.5799999999999983,0
0.700000000000017,0
-2.4400000000000004,0
-1.0199999999999996,0
1.8199999999999994,0
-2.34,0
2.66,0
-0.9600000000000009,0
1.1599999999999966,0
1.1000000000000014,0
1.0999999999999943,0
-0.6199999999999903,0
-1.059999999999988,0
1.3599999999999994,0
0.539999999999992,0
0.09999999999999432,0
-2.740000000000009,0
-3.180000000000007,0
1.740000000000009,0
2.480000000000004,0
-2.0800000000000125,0
1.4799999999999898,0
-0.8599999999999852,0
0.28000000000000114,0
0.5199999999999996,1
-2.4800000000000004,1
4.040000000000001,1
0.6199999999999992,1
0.8000000000000007,1
-4.02,1
1.2000000000000028,1
1.2800000000000011,1
0.980000000000004,1
0.759999999999998,1
12.759999999999998,1
3.8200000000000003,1
1.1000000000000014,1
1.2800000000000011,1
-0.7800000000000011,1
1.5999999999999943,1
9.079999999999998,1
5.8799999999999955,1
1.2999999999999972,1
4.140000000000001,1
9.0,1
1.62,1
1.6000000000000014,1
1.7800000000000011,1
-0.9400000000000048,1
-1.1400000000000006,1
1.5999999999999943,1
1.9399999999999977,1
1.9599999999999937,1
1.5799999999999983,1
2.4000000000000057,1
0.8799999999999999,0
0.9600000000000009,0
0.9199999999999982,0
0.5,0
1.1599999999999966,0
0.9399999999999977,0
-1.0200000000000031,0
0.8399999999999963,0
0.8799999999999955,0
-1.4000000000000057,0
-2.260000000000005,0
-0.9000000000000057,0
1.2000000000000028,0
1.4200000000000017,0
0.7000000000000028,0
0.5600000000000023,0
0.5799999999999841,0
0.2799999999999998,0
-2.74,0
4.539999999999999,0
1.2799999999999976,0
1.9600000000000009,0
1.6999999999999957,0
1.259999999999998,0
1.980000000000004,0
3.719999999999999,0
6.280000000000001,0
6.159999999999997,0
4.3799999999999955,0
0.7400000000000091,0
-0.539999999999992,0
-4.420000000000016,0
2.0600000000000023,0
-2.9000000000000004,0
1.1399999999999997,0
1.9600000000000009,0
1.3200000000000003,0
1.8400000000000034,0
2.6000000000000014,0
1.2199999999999989,0
1.2999999999999972,0
1.1600000000000108,0
1.4000000000000057,0
1.8800000000000097,0
1.3799999999999955,0
-14.179999999999993,0
1.1200000000000045,0
0.37999999999999545,0
1.2399999999999993,0
1.2800000000000011,0
0.9399999999999977,0
0.7599999999999909,0
0.960000000000008,0
1.6199999999999903,0
0.960000000000008,0
-3.8999999999999915,0
4.400000000000006,0
-1.5800000000000125,0
0.7800000000000011,0
-1.5999999999999943,0
0.9200000000000159,0
